"","V1","V2","V3","Rsqure","V5","V6","formula","period"
"84","l9888","p9888","v9888","0.603380180126495","-0.460178967302557","1.52677200598663","index.data$l9888* (-1)+index.data$p9888*(-0.460178967302557)+index.data$v9888*(1.52677200598663)","20110101T20151231"
"10","a9888","m9888","TA888","0.572995909943793","0.421957465309898","0.0221698810347811","index.data$a9888* (-1)+index.data$m9888*(0.421957465309898)+index.data$TA888*(0.0221698810347811)","20110101T20151231"
"13","a9888","m9888","v9888","0.569648284450607","0.429533987834356","0.0390540873747274","index.data$a9888* (-1)+index.data$m9888*(0.429533987834356)+index.data$v9888*(0.0390540873747274)","20110101T20151231"
"1","a9888","y9888","m9888","0.562600490718769","0.0155856489735937","0.439519409368534","index.data$a9888* (-1)+index.data$y9888*(0.0155856489735937)+index.data$m9888*(0.439519409368534)","20110101T20151231"
"11","a9888","m9888","l9888","0.560038460953959","0.437531597655779","0.0231041621130772","index.data$a9888* (-1)+index.data$m9888*(0.437531597655779)+index.data$l9888*(0.0231041621130772)","20110101T20151231"
"12","a9888","m9888","p9888","0.557006887205113","0.463790920613184","0.00812389395072942","index.data$a9888* (-1)+index.data$m9888*(0.463790920613184)+index.data$p9888*(0.00812389395072942)","20110101T20151231"
"9","a9888","m9888","SR888","0.555756630253173","0.481443752156888","-0.00824727186044276","index.data$a9888* (-1)+index.data$m9888*(0.481443752156888)+index.data$SR888*(-0.00824727186044276)","20110101T20151231"
"55","m9888","SR888","TA888","0.532159707791883","-0.304498973921209","0.215188368982173","index.data$m9888* (-1)+index.data$SR888*(-0.304498973921209)+index.data$TA888*(0.215188368982173)","20110101T20151231"
"58","m9888","SR888","v9888","0.529394540602565","-0.321266425092294","0.434845764768514","index.data$m9888* (-1)+index.data$SR888*(-0.321266425092294)+index.data$v9888*(0.434845764768514)","20110101T20151231"
"19","a9888","SR888","TA888","0.523098235550375","-0.207584563423192","0.13796496349007","index.data$a9888* (-1)+index.data$SR888*(-0.207584563423192)+index.data$TA888*(0.13796496349007)","20110101T20151231"
"77","SR888","TA888","v9888","0.513575295248973","0.0754393067340511","0.498480697028544","index.data$SR888* (-1)+index.data$TA888*(0.0754393067340511)+index.data$v9888*(0.498480697028544)","20110101T20151231"
"22","a9888","SR888","v9888","0.508878214288462","-0.215864429390077","0.275699593751621","index.data$a9888* (-1)+index.data$SR888*(-0.215864429390077)+index.data$v9888*(0.275699593751621)","20110101T20151231"
"62","m9888","l9888","p9888","0.498839285334215","0.213753866003386","0.0494515004587349","index.data$m9888* (-1)+index.data$l9888*(0.213753866003386)+index.data$p9888*(0.0494515004587349)","20110101T20151231"
"2","a9888","y9888","c9888","0.496113460500782","0.0530681330401085","0.840655476275765","index.data$a9888* (-1)+index.data$y9888*(0.0530681330401085)+index.data$c9888*(0.840655476275765)","20110101T20151231"
"21","a9888","SR888","p9888","0.493762947156098","-0.301144954224582","0.193869310098331","index.data$a9888* (-1)+index.data$SR888*(-0.301144954224582)+index.data$p9888*(0.193869310098331)","20110101T20151231"
"15","a9888","c9888","TA888","0.488896838106381","0.806912750788995","0.0497686471714391","index.data$a9888* (-1)+index.data$c9888*(0.806912750788995)+index.data$TA888*(0.0497686471714391)","20110101T20151231"
"59","m9888","TA888","l9888","0.480029010259085","0.0321034617031562","0.212680425866591","index.data$m9888* (-1)+index.data$TA888*(0.0321034617031562)+index.data$l9888*(0.212680425866591)","20110101T20151231"
"52","m9888","c9888","l9888","0.478483781715162","0.295290850121567","0.230826889872053","index.data$m9888* (-1)+index.data$c9888*(0.295290850121567)+index.data$l9888*(0.230826889872053)","20110101T20151231"
"56","m9888","SR888","l9888","0.477397403899187","-0.0448121494996064","0.259690872808994","index.data$m9888* (-1)+index.data$SR888*(-0.0448121494996064)+index.data$l9888*(0.259690872808994)","20110101T20151231"
"63","m9888","l9888","v9888","0.475202352351887","0.221554635926915","0.0486184539992604","index.data$m9888* (-1)+index.data$l9888*(0.221554635926915)+index.data$v9888*(0.0486184539992604)","20110101T20151231"
"16","a9888","c9888","l9888","0.458676924669056","0.726482886523506","0.0809779951500947","index.data$a9888* (-1)+index.data$c9888*(0.726482886523506)+index.data$l9888*(0.0809779951500947)","20110101T20151231"
"18","a9888","c9888","v9888","0.456821986564562","0.803603078221784","0.0857073889453562","index.data$a9888* (-1)+index.data$c9888*(0.803603078221784)+index.data$v9888*(0.0857073889453562)","20110101T20151231"
"17","a9888","c9888","p9888","0.431474610837471","0.887331015514131","0.040154591664852","index.data$a9888* (-1)+index.data$c9888*(0.887331015514131)+index.data$p9888*(0.040154591664852)","20110101T20151231"
"6","a9888","y9888","p9888","0.387206568721431","0.289635563258822","-0.241800409448217","index.data$a9888* (-1)+index.data$y9888*(0.289635563258822)+index.data$p9888*(-0.241800409448217)","20110101T20151231"
"5","a9888","y9888","l9888","0.386171174980962","0.0442520091205674","0.0974002080710451","index.data$a9888* (-1)+index.data$y9888*(0.0442520091205674)+index.data$l9888*(0.0974002080710451)","20110101T20151231"
"51","m9888","c9888","TA888","0.37942542565975","0.699049553666631","0.0993889012000466","index.data$m9888* (-1)+index.data$c9888*(0.699049553666631)+index.data$TA888*(0.0993889012000466)","20110101T20151231"
"14","a9888","c9888","SR888","0.37255155329597","1.01201981699906","0.00719751352198911","index.data$a9888* (-1)+index.data$c9888*(1.01201981699906)+index.data$SR888*(0.00719751352198911)","20110101T20151231"
"32","y9888","m9888","l9888","0.363000212094946","2.09762543022858","0.285190271397671","index.data$y9888* (-1)+index.data$m9888*(2.09762543022858)+index.data$l9888*(0.285190271397671)","20110101T20151231"
"54","m9888","c9888","v9888","0.353457091217643","0.654063498739304","0.186990577956295","index.data$m9888* (-1)+index.data$c9888*(0.654063498739304)+index.data$v9888*(0.186990577956295)","20110101T20151231"
"23","a9888","TA888","l9888","0.349714109214687","0.0358984740233474","0.0892957567681642","index.data$a9888* (-1)+index.data$TA888*(0.0358984740233474)+index.data$l9888*(0.0892957567681642)","20110101T20151231"
"29","y9888","m9888","c9888","0.347870965429326","2.5645438123404","0.376969716828526","index.data$y9888* (-1)+index.data$m9888*(2.5645438123404)+index.data$c9888*(0.376969716828526)","20110101T20151231"
"53","m9888","c9888","p9888","0.339241003930506","0.798165848388083","0.100093007903","index.data$m9888* (-1)+index.data$c9888*(0.798165848388083)+index.data$p9888*(0.100093007903)","20110101T20151231"
"68","c9888","SR888","v9888","0.338996934891185","-0.111279469654237","0.135670584605192","index.data$c9888* (-1)+index.data$SR888*(-0.111279469654237)+index.data$v9888*(0.135670584605192)","20110101T20151231"
"27","a9888","l9888","v9888","0.338725619840117","0.0962898453666018","0.0590211500264698","index.data$a9888* (-1)+index.data$l9888*(0.0962898453666018)+index.data$v9888*(0.0590211500264698)","20110101T20151231"
"26","a9888","l9888","p9888","0.336088616814815","0.11297457459614","0.02634285013431","index.data$a9888* (-1)+index.data$l9888*(0.11297457459614)+index.data$p9888*(0.02634285013431)","20110101T20151231"
"20","a9888","SR888","l9888","0.327350315881751","-0.0336432664969112","0.139090698591755","index.data$a9888* (-1)+index.data$SR888*(-0.0336432664969112)+index.data$l9888*(0.139090698591755)","20110101T20151231"
"61","m9888","TA888","v9888","0.315791729344293","0.0908970240851011","0.0581706791317488","index.data$m9888* (-1)+index.data$TA888*(0.0908970240851011)+index.data$v9888*(0.0581706791317488)","20110101T20151231"
"60","m9888","TA888","p9888","0.314022391654852","0.117575110474351","0.00179662642286108","index.data$m9888* (-1)+index.data$TA888*(0.117575110474351)+index.data$p9888*(0.00179662642286108)","20110101T20151231"
"64","m9888","p9888","v9888","0.299242528310532","0.0111544719151074","0.211859875930371","index.data$m9888* (-1)+index.data$p9888*(0.0111544719151074)+index.data$v9888*(0.211859875930371)","20110101T20151231"
"24","a9888","TA888","p9888","0.29648718804745","0.107666363691454","-0.0455045110310975","index.data$a9888* (-1)+index.data$TA888*(0.107666363691454)+index.data$p9888*(-0.0455045110310975)","20110101T20151231"
"67","c9888","SR888","p9888","0.289574006255413","-0.143963328989802","0.0895077673866884","index.data$c9888* (-1)+index.data$SR888*(-0.143963328989802)+index.data$p9888*(0.0895077673866884)","20110101T20151231"
"4","a9888","y9888","TA888","0.286122864780453","0.0265016648962586","0.0499410918897889","index.data$a9888* (-1)+index.data$y9888*(0.0265016648962586)+index.data$TA888*(0.0499410918897889)","20110101T20151231"
"25","a9888","TA888","v9888","0.279629848061435","0.0652481626593598","0.0147572112381849","index.data$a9888* (-1)+index.data$TA888*(0.0652481626593598)+index.data$v9888*(0.0147572112381849)","20110101T20151231"
"7","a9888","y9888","v9888","0.274988417438698","0.0394780357282489","0.0722513130180464","index.data$a9888* (-1)+index.data$y9888*(0.0394780357282489)+index.data$v9888*(0.0722513130180464)","20110101T20151231"
"66","c9888","SR888","l9888","0.270183070978007","-0.0237125281419873","0.0761867501367987","index.data$c9888* (-1)+index.data$SR888*(-0.0237125281419873)+index.data$l9888*(0.0761867501367987)","20110101T20151231"
"28","a9888","p9888","v9888","0.269991513917986","-0.0386535845106511","0.19728034748109","index.data$a9888* (-1)+index.data$p9888*(-0.0386535845106511)+index.data$v9888*(0.19728034748109)","20110101T20151231"
"73","c9888","l9888","v9888","0.256396898205085","0.0649708791837088","0.0114797383399646","index.data$c9888* (-1)+index.data$l9888*(0.0649708791837088)+index.data$v9888*(0.0114797383399646)","20110101T20151231"
"72","c9888","l9888","p9888","0.255547396376657","0.0687915496023065","0.00438249923187793","index.data$c9888* (-1)+index.data$l9888*(0.0687915496023065)+index.data$p9888*(0.00438249923187793)","20110101T20151231"
"69","c9888","TA888","l9888","0.254622234799655","-0.00296638396110401","0.0758404253366374","index.data$c9888* (-1)+index.data$TA888*(-0.00296638396110401)+index.data$l9888*(0.0758404253366374)","20110101T20151231"
"37","y9888","c9888","l9888","0.246775378402178","0.472903811437179","0.779955444000519","index.data$y9888* (-1)+index.data$c9888*(0.472903811437179)+index.data$l9888*(0.779955444000519)","20110101T20151231"
"65","c9888","SR888","TA888","0.239115381053428","-0.0893065784884725","0.0562294731516323","index.data$c9888* (-1)+index.data$SR888*(-0.0893065784884725)+index.data$TA888*(0.0562294731516323)","20110101T20151231"
"50","m9888","c9888","SR888","0.189350608595444","1.10999066359481","0.0290927387322266","index.data$m9888* (-1)+index.data$c9888*(1.10999066359481)+index.data$SR888*(0.0290927387322266)","20110101T20151231"
"74","c9888","p9888","v9888","0.1771230536703","-0.0316945946699025","0.11345509744191","index.data$c9888* (-1)+index.data$p9888*(-0.0316945946699025)+index.data$v9888*(0.11345509744191)","20110101T20151231"
"71","c9888","TA888","v9888","0.171137913643552","-0.0332623279613691","0.126967990856046","index.data$c9888* (-1)+index.data$TA888*(-0.0332623279613691)+index.data$v9888*(0.126967990856046)","20110101T20151231"
"70","c9888","TA888","p9888","0.115482097171881","0.031336781397649","-0.00428993090735612","index.data$c9888* (-1)+index.data$TA888*(0.031336781397649)+index.data$p9888*(-0.00428993090735612)","20110101T20151231"
"33","y9888","m9888","p9888","0.958309574169963","0.652326234581607","0.961209003424005","index.data$y9888* (-1)+index.data$m9888*(0.652326234581607)+index.data$p9888*(0.961209003424005)","20100101T20151231"
"45","y9888","TA888","p9888","0.94323806998516","0.0928981397937991","0.942220103413506","index.data$y9888* (-1)+index.data$TA888*(0.0928981397937991)+index.data$p9888*(0.942220103413506)","20100101T20151231"
"38","y9888","c9888","p9888","0.943150850834309","0.368843119644185","1.02907973393024","index.data$y9888* (-1)+index.data$c9888*(0.368843119644185)+index.data$p9888*(1.02907973393024)","20100101T20151231"
"47","y9888","l9888","p9888","0.942595411432599","-0.0652993405663447","1.06216140740279","index.data$y9888* (-1)+index.data$l9888*(-0.0652993405663447)+index.data$p9888*(1.06216140740279)","20100101T20151231"
"49","y9888","p9888","v9888","0.94256561281826","1.10235812549972","-0.118171696801785","index.data$y9888* (-1)+index.data$p9888*(1.10235812549972)+index.data$v9888*(-0.118171696801785)","20100101T20151231"
"42","y9888","SR888","p9888","0.942219151672094","-0.106590971269524","1.08293930383407","index.data$y9888* (-1)+index.data$SR888*(-0.106590971269524)+index.data$p9888*(1.08293930383407)","20100101T20151231"
"83","TA888","p9888","v9888","0.883322047242334","0.458161674863162","1.01338485148819","index.data$TA888* (-1)+index.data$p9888*(0.458161674863162)+index.data$v9888*(1.01338485148819)","20100101T20151231"
"81","TA888","l9888","p9888","0.879342288687482","0.54031944208227","0.810469233527656","index.data$TA888* (-1)+index.data$l9888*(0.54031944208227)+index.data$p9888*(0.810469233527656)","20100101T20151231"
"82","TA888","l9888","v9888","0.846230494173009","0.157918644748054","1.49909935637409","index.data$TA888* (-1)+index.data$l9888*(0.157918644748054)+index.data$v9888*(1.49909935637409)","20100101T20151231"
"40","y9888","SR888","TA888","0.838244079225966","0.62164455173802","0.634041597130974","index.data$y9888* (-1)+index.data$SR888*(0.62164455173802)+index.data$TA888*(0.634041597130974)","20100101T20151231"
"44","y9888","TA888","l9888","0.831362611774869","1.03788514951412","-0.456679863289517","index.data$y9888* (-1)+index.data$TA888*(1.03788514951412)+index.data$l9888*(-0.456679863289517)","20100101T20151231"
"30","y9888","m9888","SR888","0.830493329664125","2.14897834928578","1.43053720580484","index.data$y9888* (-1)+index.data$m9888*(2.14897834928578)+index.data$SR888*(1.43053720580484)","20100101T20151231"
"31","y9888","m9888","TA888","0.80903663327344","0.748447542905408","0.750797822658048","index.data$y9888* (-1)+index.data$m9888*(0.748447542905408)+index.data$TA888*(0.750797822658048)","20100101T20151231"
"36","y9888","c9888","TA888","0.792146406199619","0.578432516120466","0.822012647928563","index.data$y9888* (-1)+index.data$c9888*(0.578432516120466)+index.data$TA888*(0.822012647928563)","20100101T20151231"
"46","y9888","TA888","v9888","0.787604823810146","0.810308849349588","0.0419746191395421","index.data$y9888* (-1)+index.data$TA888*(0.810308849349588)+index.data$v9888*(0.0419746191395421)","20100101T20151231"
"43","y9888","SR888","v9888","0.780085670752815","0.858189385042428","0.917872241768386","index.data$y9888* (-1)+index.data$SR888*(0.858189385042428)+index.data$v9888*(0.917872241768386)","20100101T20151231"
"8","a9888","m9888","c9888","0.762855476086533","0.368057938884224","0.829892734366062","index.data$a9888* (-1)+index.data$m9888*(0.368057938884224)+index.data$c9888*(0.829892734366062)","20100101T20151231"
"34","y9888","m9888","v9888","0.746644752999099","1.32733884153023","1.16347993562293","index.data$y9888* (-1)+index.data$m9888*(1.32733884153023)+index.data$v9888*(1.16347993562293)","20100101T20151231"
"39","y9888","c9888","v9888","0.714153844142415","1.77292748500011","1.36436864267242","index.data$y9888* (-1)+index.data$c9888*(1.77292748500011)+index.data$v9888*(1.36436864267242)","20100101T20151231"
"78","SR888","l9888","p9888","0.707407563179229","-0.190673579246587","0.505484518359511","index.data$SR888* (-1)+index.data$l9888*(-0.190673579246587)+index.data$p9888*(0.505484518359511)","20100101T20151231"
"48","y9888","l9888","v9888","0.69529051610245","-0.35963432666332","1.65574644234682","index.data$y9888* (-1)+index.data$l9888*(-0.35963432666332)+index.data$v9888*(1.65574644234682)","20100101T20151231"
"41","y9888","SR888","l9888","0.688039135831287","1.38504531480008","0.476334012399852","index.data$y9888* (-1)+index.data$SR888*(1.38504531480008)+index.data$l9888*(0.476334012399852)","20100101T20151231"
"80","SR888","p9888","v9888","0.684028976274695","0.5669778193834","-0.244153196519028","index.data$SR888* (-1)+index.data$p9888*(0.5669778193834)+index.data$v9888*(-0.244153196519028)","20100101T20151231"
"76","SR888","TA888","p9888","0.671047863329265","-0.100993457376648","0.534718196204303","index.data$SR888* (-1)+index.data$TA888*(-0.100993457376648)+index.data$p9888*(0.534718196204303)","20100101T20151231"
"2","a9888","y9888","c9888","0.660600331587288","0.0466834300315799","1.08680513123177","index.data$a9888* (-1)+index.data$y9888*(0.0466834300315799)+index.data$c9888*(1.08680513123177)","20100101T20151231"
"15","a9888","c9888","TA888","0.64604233705025","1.11412686015694","0.0381441002661837","index.data$a9888* (-1)+index.data$c9888*(1.11412686015694)+index.data$TA888*(0.0381441002661837)","20100101T20151231"
"17","a9888","c9888","p9888","0.623598139896526","1.12464231326307","0.0322845488432306","index.data$a9888* (-1)+index.data$c9888*(1.12464231326307)+index.data$p9888*(0.0322845488432306)","20100101T20151231"
"16","a9888","c9888","l9888","0.620106402769234","1.12427150514479","0.0425566655472034","index.data$a9888* (-1)+index.data$c9888*(1.12427150514479)+index.data$l9888*(0.0425566655472034)","20100101T20151231"
"18","a9888","c9888","v9888","0.61714112748321","1.16871298444228","0.0433109882301772","index.data$a9888* (-1)+index.data$c9888*(1.16871298444228)+index.data$v9888*(0.0433109882301772)","20100101T20151231"
"35","y9888","c9888","SR888","0.612856306869733","1.13142416159275","1.5279293715616","index.data$y9888* (-1)+index.data$c9888*(1.13142416159275)+index.data$SR888*(1.5279293715616)","20100101T20151231"
"14","a9888","c9888","SR888","0.598741643781042","1.15996473192072","0.0181143305322995","index.data$a9888* (-1)+index.data$c9888*(1.15996473192072)+index.data$SR888*(0.0181143305322995)","20100101T20151231"
"84","l9888","p9888","v9888","0.582200732407605","-0.25945134839822","1.16661653221558","index.data$l9888* (-1)+index.data$p9888*(-0.25945134839822)+index.data$v9888*(1.16661653221558)","20100101T20151231"
"75","SR888","TA888","l9888","0.580300900600111","0.482283816105206","-0.363402139260478","index.data$SR888* (-1)+index.data$TA888*(0.482283816105206)+index.data$l9888*(-0.363402139260478)","20100101T20151231"
"13","a9888","m9888","v9888","0.556780324277879","0.631277550613922","-0.0527705033823459","index.data$a9888* (-1)+index.data$m9888*(0.631277550613922)+index.data$v9888*(-0.0527705033823459)","20100101T20151231"
"11","a9888","m9888","l9888","0.550557458998333","0.651955942858232","-0.0462301449538074","index.data$a9888* (-1)+index.data$m9888*(0.651955942858232)+index.data$l9888*(-0.0462301449538074)","20100101T20151231"
"12","a9888","m9888","p9888","0.534607849908107","0.603638266895196","-0.0138770859838565","index.data$a9888* (-1)+index.data$m9888*(0.603638266895196)+index.data$p9888*(-0.0138770859838565)","20100101T20151231"
"10","a9888","m9888","TA888","0.531848001090575","0.592967770104195","-0.00694146623042939","index.data$a9888* (-1)+index.data$m9888*(0.592967770104195)+index.data$TA888*(-0.00694146623042939)","20100101T20151231"
"9","a9888","m9888","SR888","0.531505173046271","0.57345036853957","0.0110252036422393","index.data$a9888* (-1)+index.data$m9888*(0.57345036853957)+index.data$SR888*(0.0110252036422393)","20100101T20151231"
"1","a9888","y9888","m9888","0.530908418474615","-0.00390263426655734","0.586335634783457","index.data$a9888* (-1)+index.data$y9888*(-0.00390263426655734)+index.data$m9888*(0.586335634783457)","20100101T20151231"
"79","SR888","l9888","v9888","0.479322910842794","-0.330091914501588","0.786992606143538","index.data$SR888* (-1)+index.data$l9888*(-0.330091914501588)+index.data$v9888*(0.786992606143538)","20100101T20151231"
"77","SR888","TA888","v9888","0.467742185032149","0.324033934511946","-0.0107832669501931","index.data$SR888* (-1)+index.data$TA888*(0.324033934511946)+index.data$v9888*(-0.0107832669501931)","20100101T20151231"
"52","m9888","c9888","l9888","0.461649195150552","0.747688599763248","0.167678563359275","index.data$m9888* (-1)+index.data$c9888*(0.747688599763248)+index.data$l9888*(0.167678563359275)","20100101T20151231"
"57","m9888","SR888","p9888","0.433148411531116","-0.357364107901141","0.270356800077114","index.data$m9888* (-1)+index.data$SR888*(-0.357364107901141)+index.data$p9888*(0.270356800077114)","20100101T20151231"
"51","m9888","c9888","TA888","0.423050812425114","0.78426497543957","0.0949526478129063","index.data$m9888* (-1)+index.data$c9888*(0.78426497543957)+index.data$TA888*(0.0949526478129063)","20100101T20151231"
"53","m9888","c9888","p9888","0.392027811090878","0.785578196571086","0.0993666052452633","index.data$m9888* (-1)+index.data$c9888*(0.785578196571086)+index.data$p9888*(0.0993666052452633)","20100101T20151231"
"54","m9888","c9888","v9888","0.388065931013814","0.92195162948882","0.150661166919822","index.data$m9888* (-1)+index.data$c9888*(0.92195162948882)+index.data$v9888*(0.150661166919822)","20100101T20151231"
"32","y9888","m9888","l9888","0.377774673119573","1.91203660919514","0.382252486263786","index.data$y9888* (-1)+index.data$m9888*(1.91203660919514)+index.data$l9888*(0.382252486263786)","20100101T20151231"
"62","m9888","l9888","p9888","0.355458503272653","0.146121779071885","0.0595668205411558","index.data$m9888* (-1)+index.data$l9888*(0.146121779071885)+index.data$p9888*(0.0595668205411558)","20100101T20151231"
"55","m9888","SR888","TA888","0.352242940831825","-0.192464349718482","0.169799325665376","index.data$m9888* (-1)+index.data$SR888*(-0.192464349718482)+index.data$TA888*(0.169799325665376)","20100101T20151231"
"6","a9888","y9888","p9888","0.343337899978393","0.377778642714134","-0.335545084878897","index.data$a9888* (-1)+index.data$y9888*(0.377778642714134)+index.data$p9888*(-0.335545084878897)","20100101T20151231"
"29","y9888","m9888","c9888","0.340274988161114","2.73435790362383","-0.788132479951281","index.data$y9888* (-1)+index.data$m9888*(2.73435790362383)+index.data$c9888*(-0.788132479951281)","20100101T20151231"
"59","m9888","TA888","l9888","0.335691265342958","0.0462886889077068","0.138015602352987","index.data$m9888* (-1)+index.data$TA888*(0.0462886889077068)+index.data$l9888*(0.138015602352987)","20100101T20151231"
"63","m9888","l9888","v9888","0.314234000552701","0.203367726268827","-0.017298466163239","index.data$m9888* (-1)+index.data$l9888*(0.203367726268827)+index.data$v9888*(-0.017298466163239)","20100101T20151231"
"56","m9888","SR888","l9888","0.313870924201131","-0.0114394275992137","0.194037348287246","index.data$m9888* (-1)+index.data$SR888*(-0.0114394275992137)+index.data$l9888*(0.194037348287246)","20100101T20151231"
"25","a9888","TA888","v9888","0.306409971511159","0.227699642693476","-0.329397787166701","index.data$a9888* (-1)+index.data$TA888*(0.227699642693476)+index.data$v9888*(-0.329397787166701)","20100101T20151231"
"61","m9888","TA888","v9888","0.291862104563412","0.198584427073285","-0.174229231522814","index.data$m9888* (-1)+index.data$TA888*(0.198584427073285)+index.data$v9888*(-0.174229231522814)","20100101T20151231"
"7","a9888","y9888","v9888","0.279280945744103","0.159864973712977","-0.176271149227719","index.data$a9888* (-1)+index.data$y9888*(0.159864973712977)+index.data$v9888*(-0.176271149227719)","20100101T20151231"
"37","y9888","c9888","l9888","0.26133752717279","0.997653905298805","0.716787202616383","index.data$y9888* (-1)+index.data$c9888*(0.997653905298805)+index.data$l9888*(0.716787202616383)","20100101T20151231"
"60","m9888","TA888","p9888","0.260912663260838","0.0871718307285625","0.0271985094540695","index.data$m9888* (-1)+index.data$TA888*(0.0871718307285625)+index.data$p9888*(0.0271985094540695)","20100101T20151231"
"3","a9888","y9888","SR888","0.25685090862107","0.139340659580753","-0.172710938390703","index.data$a9888* (-1)+index.data$y9888*(0.139340659580753)+index.data$SR888*(-0.172710938390703)","20100101T20151231"
"50","m9888","c9888","SR888","0.236382335510513","0.901439534350392","0.0370614765102035","index.data$m9888* (-1)+index.data$c9888*(0.901439534350392)+index.data$SR888*(0.0370614765102035)","20100101T20151231"
"64","m9888","p9888","v9888","0.228691078726055","0.1303854952443","-0.0258723650764255","index.data$m9888* (-1)+index.data$p9888*(0.1303854952443)+index.data$v9888*(-0.0258723650764255)","20100101T20151231"
"58","m9888","SR888","v9888","0.179452157599174","-0.0918954738950337","0.196629457394892","index.data$m9888* (-1)+index.data$SR888*(-0.0918954738950337)+index.data$v9888*(0.196629457394892)","20100101T20151231"
"5","a9888","y9888","l9888","0.175410569981844","0.0626391642584828","0.0318918518954207","index.data$a9888* (-1)+index.data$y9888*(0.0626391642584828)+index.data$l9888*(0.0318918518954207)","20100101T20151231"
"4","a9888","y9888","TA888","0.167011977331993","0.088730941536718","-0.0164251350464502","index.data$a9888* (-1)+index.data$y9888*(0.088730941536718)+index.data$TA888*(-0.0164251350464502)","20100101T20151231"
"71","c9888","TA888","v9888","0.166602021454473","0.114706634517569","-0.188438507202417","index.data$c9888* (-1)+index.data$TA888*(0.114706634517569)+index.data$v9888*(-0.188438507202417)","20100101T20151231"
"19","a9888","SR888","TA888","0.13904809201596","-0.0763462325485388","0.0817130249146333","index.data$a9888* (-1)+index.data$SR888*(-0.0763462325485388)+index.data$TA888*(0.0817130249146333)","20100101T20151231"
"28","a9888","p9888","v9888","0.135325478600012","0.129596035093494","-0.132571931566154","index.data$a9888* (-1)+index.data$p9888*(0.129596035093494)+index.data$v9888*(-0.132571931566154)","20100101T20151231"
"21","a9888","SR888","p9888","0.125539919747627","-0.125371280071223","0.110311364890385","index.data$a9888* (-1)+index.data$SR888*(-0.125371280071223)+index.data$p9888*(0.110311364890385)","20100101T20151231"
"23","a9888","TA888","l9888","0.119671114588436","0.0459211630236805","0.0254625064480175","index.data$a9888* (-1)+index.data$TA888*(0.0459211630236805)+index.data$l9888*(0.0254625064480175)","20100101T20151231"
"74","c9888","p9888","v9888","0.117938746506706","0.0863446344277604","-0.117550592855521","index.data$c9888* (-1)+index.data$p9888*(0.0863446344277604)+index.data$v9888*(-0.117550592855521)","20100101T20151231"
"24","a9888","TA888","p9888","0.116202205968214","0.0665259158308146","-0.011633871328635","index.data$a9888* (-1)+index.data$TA888*(0.0665259158308146)+index.data$p9888*(-0.011633871328635)","20100101T20151231"
"26","a9888","l9888","p9888","0.109810691759075","0.0507911449313497","0.0365438818520272","index.data$a9888* (-1)+index.data$l9888*(0.0507911449313497)+index.data$p9888*(0.0365438818520272)","20100101T20151231"
"27","a9888","l9888","v9888","0.0976242055624007","0.113046543453219","-0.0511408768536457","index.data$a9888* (-1)+index.data$l9888*(0.113046543453219)+index.data$v9888*(-0.0511408768536457)","20100101T20151231"
"20","a9888","SR888","l9888","0.0865327602080137","0.0170870569090404","0.0754424300338242","index.data$a9888* (-1)+index.data$SR888*(0.0170870569090404)+index.data$l9888*(0.0754424300338242)","20100101T20151231"
"73","c9888","l9888","v9888","0.0764951047543717","0.0737771919281621","-0.0620350839409387","index.data$c9888* (-1)+index.data$l9888*(0.0737771919281621)+index.data$v9888*(-0.0620350839409387)","20100101T20151231"
"72","c9888","l9888","p9888","0.0390388686221787","0.0226742043627765","0.0124811222334011","index.data$c9888* (-1)+index.data$l9888*(0.0226742043627765)+index.data$p9888*(0.0124811222334011)","20100101T20151231"
"66","c9888","SR888","l9888","0.0344102786449242","0.0114628913692201","0.0299859832450281","index.data$c9888* (-1)+index.data$SR888*(0.0114628913692201)+index.data$l9888*(0.0299859832450281)","20100101T20151231"
"69","c9888","TA888","l9888","0.0335571493181325","0.00576956833032634","0.0255401584214934","index.data$c9888* (-1)+index.data$TA888*(0.00576956833032634)+index.data$l9888*(0.0255401584214934)","20100101T20151231"
"67","c9888","SR888","p9888","0.0334911062783163","-0.0311230527208589","0.0346850076707677","index.data$c9888* (-1)+index.data$SR888*(-0.0311230527208589)+index.data$p9888*(0.0346850076707677)","20100101T20151231"
"70","c9888","TA888","p9888","0.0279548594762125","0.00307599286320708","0.0181114783570527","index.data$c9888* (-1)+index.data$TA888*(0.00307599286320708)+index.data$p9888*(0.0181114783570527)","20100101T20151231"
"65","c9888","SR888","TA888","0.024274154774499","-0.00630710579752756","0.0192918496891561","index.data$c9888* (-1)+index.data$SR888*(-0.00630710579752756)+index.data$TA888*(0.0192918496891561)","20100101T20151231"
"22","a9888","SR888","v9888","0.0209523727302951","0.0202876889648994","0.0308880651025662","index.data$a9888* (-1)+index.data$SR888*(0.0202876889648994)+index.data$v9888*(0.0308880651025662)","20100101T20151231"
"68","c9888","SR888","v9888","0.0155185309486665","0.0382384017566481","-0.0214211563060073","index.data$c9888* (-1)+index.data$SR888*(0.0382384017566481)+index.data$v9888*(-0.0214211563060073)","20100101T20151231"
